lga_name,year,median_rent
GREATER SHEPPARTON,2002,155.0
INDIGO,2002,135.0
MANSFIELD,2002,140.0
MITCHELL,2002,140.0
MOIRA,2002,120.0
MURRINDINDI,2002,130.0
STRATHBOGIE,2002,110.0
TOWONG,2002,108.0
WANGARATTA,2002,130.0
WODONGA,2002,155.0
BASS COAST,2002,140.0
BAW BAW,2002,145.0
EAST GIPPSLAND,2002,130.0
LATROBE,2002,115.0
SOUTH GIPPSLAND,2002,125.0
WELLINGTON,2002,120.0
BANYULE,2002,210.0
BRIMBANK,2002,175.0
DAREBIN,2002,185.0
HOBSONS BAY,2002,190.0
HUME,2002,185.0
MARIBYRNONG,2002,175.0
MELBOURNE,2002,300.0
MELTON,2002,170.0
MERRI-BEK,2002,190.0
MOONEE VALLEY,2002,210.0
NILLUMBIK,2002,231.0
WHITTLESEA,2002,190.0
WYNDHAM,2002,175.0
YARRA,2002,270.0
BOROONDARA,2002,240.0
KNOX,2002,200.0
MANNINGHAM,2002,250.0
MAROONDAH,2002,185.0
MONASH,2002,220.0
WHITEHORSE,2002,215.0
YARRA RANGES,2002,175.0
BAYSIDE,2002,295.0
CARDINIA,2002,170.0
CASEY,2002,180.0
FRANKSTON,2002,165.0
GLEN EIRA,2002,200.0
GREATER DANDENONG,2002,150.0
KINGSTON,2002,195.0
MORNINGTON PENINSULA,2002,175.0
PORT PHILLIP,2002,250.0
STONNINGTON,2002,244.0
COLAC-OTWAY,2002,145.0
CORANGAMITE,2002,110.0
GLENELG,2002,120.0
GREATER GEELONG,2002,160.0
MOYNE,2002,150.0
QUEENSCLIFFE,2002,185.0
SOUTHERN GRAMPIANS,2002,110.0
SURF COAST,2002,180.0
WARRNAMBOOL,2002,155.0
ARARAT,2002,120.0
BALLARAT,2002,160.0
GOLDEN PLAINS,2002,140.0
HEPBURN,2002,150.0
HINDMARSH,2002,105.0
HORSHAM,2002,135.0
MOORABOOL,2002,160.0
NORTHERN GRAMPIANS,2002,118.0
PYRENEES,2002,110.0
YARRIAMBIACK,2002,88.0
BULOKE,2002,90.0
CAMPASPE,2002,150.0
CENTRAL GOLDFIELDS,2002,120.0
GANNAWARRA,2002,120.0
GREATER BENDIGO,2002,155.0
LODDON,2002,98.0
MACEDON RANGES,2002,170.0
MILDURA,2002,155.0
MOUNT ALEXANDER,2002,140.0
SWAN HILL,2002,140.0
ALPINE,2002,130.0
BENALLA,2002,140.0
GREATER SHEPPARTON,2002,160.0
INDIGO,2002,135.0
MANSFIELD,2002,140.0
MITCHELL,2002,150.0
MOIRA,2002,135.0
MURRINDINDI,2002,130.0
STRATHBOGIE,2002,115.0
TOWONG,2002,115.0
WANGARATTA,2002,135.0
WODONGA,2002,160.0
BASS COAST,2002,140.0
BAW BAW,2002,149.0
EAST GIPPSLAND,2002,135.0
LATROBE,2002,114.0
SOUTH GIPPSLAND,2002,125.0
WELLINGTON,2002,120.0
BANYULE,2002,210.0
BRIMBANK,2002,175.0
DAREBIN,2002,180.0
HOBSONS BAY,2002,185.0
HUME,2002,185.0
MARIBYRNONG,2002,170.0
MELBOURNE,2002,300.0
MELTON,2002,175.0
MERRI-BEK,2002,185.0
MOONEE VALLEY,2002,200.0
NILLUMBIK,2002,235.0
WHITTLESEA,2002,190.0
WYNDHAM,2002,180.0
YARRA,2002,260.0
BOROONDARA,2002,250.0
KNOX,2002,200.0
MANNINGHAM,2002,250.0
MAROONDAH,2002,190.0
MONASH,2002,220.0
WHITEHORSE,2002,220.0
YARRA RANGES,2002,180.0
BAYSIDE,2002,290.0
CARDINIA,2002,170.0
CASEY,2002,180.0
FRANKSTON,2002,170.0
GLEN EIRA,2002,208.0
GREATER DANDENONG,2002,150.0
KINGSTON,2002,190.0
MORNINGTON PENINSULA,2002,175.0
PORT PHILLIP,2002,250.0
STONNINGTON,2002,250.0
COLAC-OTWAY,2002,150.0
CORANGAMITE,2002,118.0
GLENELG,2002,120.0
GREATER GEELONG,2002,160.0
MOYNE,2002,155.0
QUEENSCLIFFE,2002,175.0
SOUTHERN GRAMPIANS,2002,113.0
SURF COAST,2002,185.0
WARRNAMBOOL,2002,155.0
ARARAT,2002,110.0
BALLARAT,2002,160.0
GOLDEN PLAINS,2002,145.0
HEPBURN,2002,150.0
HINDMARSH,2002,100.0
HORSHAM,2002,135.0
MOORABOOL,2002,160.0
NORTHERN GRAMPIANS,2002,120.0
PYRENEES,2002,125.0
WEST WIMMERA,2002,85.0
YARRIAMBIACK,2002,100.0
BULOKE,2002,100.0
CAMPASPE,2002,159.0
CENTRAL GOLDFIELDS,2002,125.0
GANNAWARRA,2002,110.0
GREATER BENDIGO,2002,155.0
LODDON,2002,100.0
MACEDON RANGES,2002,175.0
MILDURA,2002,151.0
MOUNT ALEXANDER,2002,150.0
SWAN HILL,2002,140.0
ALPINE,2002,135.0
BENALLA,2002,140.0
GREATER SHEPPARTON,2002,160.0
INDIGO,2002,140.0
MANSFIELD,2002,148.0
MITCHELL,2002,150.0
MOIRA,2002,135.0
MURRINDINDI,2002,130.0
STRATHBOGIE,2002,120.0
TOWONG,2002,110.0
WANGARATTA,2002,140.0
WODONGA,2002,160.0
BASS COAST,2002,140.0
BAW BAW,2002,150.0
EAST GIPPSLAND,2002,135.0
LATROBE,2002,125.0
SOUTH GIPPSLAND,2002,128.0
WELLINGTON,2002,125.0
BANYULE,2002,210.0
BRIMBANK,2002,170.0
DAREBIN,2002,180.0
HOBSONS BAY,2002,190.0
HUME,2002,190.0
MARIBYRNONG,2002,180.0
MELBOURNE,2002,303.0
MELTON,2002,185.0
MERRI-BEK,2002,185.0
MOONEE VALLEY,2002,200.0
NILLUMBIK,2002,230.0
WHITTLESEA,2002,190.0
WYNDHAM,2002,180.0
YARRA,2002,260.0
BOROONDARA,2002,245.0
KNOX,2002,200.0
MANNINGHAM,2002,240.0
MAROONDAH,2002,190.0
MONASH,2002,220.0
WHITEHORSE,2002,220.0
YARRA RANGES,2002,180.0
BAYSIDE,2002,280.0
CARDINIA,2002,170.0
CASEY,2002,185.0
FRANKSTON,2002,170.0
GLEN EIRA,2002,210.0
GREATER DANDENONG,2002,150.0
KINGSTON,2002,195.0
MORNINGTON PENINSULA,2002,180.0
PORT PHILLIP,2002,250.0
STONNINGTON,2002,250.0
COLAC-OTWAY,2002,150.0
CORANGAMITE,2002,120.0
GLENELG,2002,125.0
GREATER GEELONG,2002,165.0
MOYNE,2002,150.0
QUEENSCLIFFE,2002,180.0
SOUTHERN GRAMPIANS,2002,100.0
SURF COAST,2002,210.0
WARRNAMBOOL,2002,165.0
ARARAT,2002,113.0
BALLARAT,2002,160.0
GOLDEN PLAINS,2002,160.0
HEPBURN,2002,155.0
HINDMARSH,2002,103.0
HORSHAM,2002,135.0
MOORABOOL,2002,160.0
NORTHERN GRAMPIANS,2002,123.0
PYRENEES,2002,140.0
WEST WIMMERA,2002,93.0
YARRIAMBIACK,2002,100.0
BULOKE,2002,100.0
CAMPASPE,2002,150.0
CENTRAL GOLDFIELDS,2002,125.0
GANNAWARRA,2002,110.0
GREATER BENDIGO,2002,165.0
LODDON,2002,100.0
MACEDON RANGES,2002,177.0
MILDURA,2002,160.0
MOUNT ALEXANDER,2002,150.0
SWAN HILL,2002,150.0
ALPINE,2002,140.0
BENALLA,2002,150.0
GREATER SHEPPARTON,2002,160.0
INDIGO,2002,150.0
MANSFIELD,2002,150.0
MITCHELL,2002,150.0
MOIRA,2002,140.0
MURRINDINDI,2002,140.0
STRATHBOGIE,2002,123.0
TOWONG,2002,130.0
WANGARATTA,2002,140.0
WODONGA,2002,165.0
BASS COAST,2002,138.0
BAW BAW,2002,155.0
EAST GIPPSLAND,2002,138.0
LATROBE,2002,125.0
SOUTH GIPPSLAND,2002,130.0
WELLINGTON,2002,125.0
BANYULE,2002,215.0
BRIMBANK,2002,175.0
DAREBIN,2002,190.0
HOBSONS BAY,2002,190.0
HUME,2002,190.0
MARIBYRNONG,2002,180.0
MELBOURNE,2002,303.0
MELTON,2002,185.0
MERRI-BEK,2002,190.0
MOONEE VALLEY,2002,210.0
NILLUMBIK,2002,230.0
WHITTLESEA,2002,193.0
WYNDHAM,2002,180.0
YARRA,2002,270.0
BOROONDARA,2002,250.0
KNOX,2002,205.0
MANNINGHAM,2002,250.0
MAROONDAH,2002,190.0
MONASH,2002,220.0
WHITEHORSE,2002,220.0
YARRA RANGES,2002,185.0
BAYSIDE,2002,298.0
CARDINIA,2002,180.0
CASEY,2002,185.0
FRANKSTON,2002,175.0
GLEN EIRA,2002,210.0
GREATER DANDENONG,2002,155.0
KINGSTON,2002,200.0
MORNINGTON PENINSULA,2002,180.0
PORT PHILLIP,2002,250.0
STONNINGTON,2002,250.0
COLAC-OTWAY,2003,160.0
CORANGAMITE,2003,120.0
GLENELG,2003,130.0
GREATER GEELONG,2003,170.0
MOYNE,2003,150.0
QUEENSCLIFFE,2003,185.0
SOUTHERN GRAMPIANS,2003,120.0
SURF COAST,2003,200.0
WARRNAMBOOL,2003,160.0
ARARAT,2003,120.0
BALLARAT,2003,160.0
GOLDEN PLAINS,2003,155.0
HEPBURN,2003,160.0
HINDMARSH,2003,110.0
HORSHAM,2003,140.0
MOORABOOL,2003,165.0
NORTHERN GRAMPIANS,2003,120.0
PYRENEES,2003,123.0
WEST WIMMERA,2003,100.0
YARRIAMBIACK,2003,90.0
BULOKE,2003,110.0
CAMPASPE,2003,150.0
CENTRAL GOLDFIELDS,2003,125.0
GANNAWARRA,2003,110.0
GREATER BENDIGO,2003,165.0
LODDON,2003,110.0
MACEDON RANGES,2003,184.0
MILDURA,2003,160.0
MOUNT ALEXANDER,2003,150.0
SWAN HILL,2003,145.0
ALPINE,2003,143.0
BENALLA,2003,150.0
GREATER SHEPPARTON,2003,165.0
INDIGO,2003,140.0
MANSFIELD,2003,153.0
MITCHELL,2003,165.0
MOIRA,2003,140.0
MURRINDINDI,2003,135.0
STRATHBOGIE,2003,130.0
TOWONG,2003,125.0
WANGARATTA,2003,140.0
WODONGA,2003,165.0
BASS COAST,2003,150.0
BAW BAW,2003,155.0
EAST GIPPSLAND,2003,145.0
LATROBE,2003,130.0
SOUTH GIPPSLAND,2003,130.0
WELLINGTON,2003,125.0
BANYULE,2003,215.0
BRIMBANK,2003,180.0
DAREBIN,2003,190.0
HOBSONS BAY,2003,195.0
HUME,2003,190.0
MARIBYRNONG,2003,185.0
MELBOURNE,2003,300.0
MELTON,2003,190.0
MERRI-BEK,2003,192.0
MOONEE VALLEY,2003,205.0
NILLUMBIK,2003,240.0
WHITTLESEA,2003,191.0
WYNDHAM,2003,180.0
YARRA,2003,275.0
BOROONDARA,2003,250.0
KNOX,2003,200.0
MANNINGHAM,2003,250.0
MAROONDAH,2003,190.0
MONASH,2003,230.0
WHITEHORSE,2003,220.0
YARRA RANGES,2003,185.0
BAYSIDE,2003,290.0
CARDINIA,2003,175.0
CASEY,2003,185.0
FRANKSTON,2003,180.0
GLEN EIRA,2003,210.0
GREATER DANDENONG,2003,150.0
KINGSTON,2003,200.0
MORNINGTON PENINSULA,2003,180.0
PORT PHILLIP,2003,250.0
STONNINGTON,2003,250.0
COLAC-OTWAY,2003,158.0
CORANGAMITE,2003,125.0
GLENELG,2003,140.0
GREATER GEELONG,2003,165.0
MOYNE,2003,170.0
QUEENSCLIFFE,2003,190.0
SOUTHERN GRAMPIANS,2003,130.0
SURF COAST,2003,193.0
WARRNAMBOOL,2003,170.0
ARARAT,2003,120.0
BALLARAT,2003,165.0
GOLDEN PLAINS,2003,140.0
HEPBURN,2003,155.0
HINDMARSH,2003,118.0
HORSHAM,2003,150.0
MOORABOOL,2003,170.0
NORTHERN GRAMPIANS,2003,120.0
PYRENEES,2003,133.0
WEST WIMMERA,2003,95.0
YARRIAMBIACK,2003,100.0
BULOKE,2003,100.0
CAMPASPE,2003,160.0
CENTRAL GOLDFIELDS,2003,130.0
GANNAWARRA,2003,110.0
GREATER BENDIGO,2003,170.0
LODDON,2003,111.0
MACEDON RANGES,2003,186.0
MILDURA,2003,160.0
MOUNT ALEXANDER,2003,160.0
SWAN HILL,2003,150.0
ALPINE,2003,135.0
BENALLA,2003,150.0
GREATER SHEPPARTON,2003,160.0
INDIGO,2003,143.0
MANSFIELD,2003,150.0
MITCHELL,2003,160.0
MOIRA,2003,145.0
MURRINDINDI,2003,150.0
STRATHBOGIE,2003,125.0
TOWONG,2003,118.0
WANGARATTA,2003,145.0
WODONGA,2003,170.0
BASS COAST,2003,150.0
BAW BAW,2003,160.0
EAST GIPPSLAND,2003,149.0
LATROBE,2003,130.0
SOUTH GIPPSLAND,2003,135.0
WELLINGTON,2003,130.0
BANYULE,2003,214.0
BRIMBANK,2003,175.0
DAREBIN,2003,185.0
HOBSONS BAY,2003,192.0
HUME,2003,195.0
MARIBYRNONG,2003,180.0
MELBOURNE,2003,300.0
MELTON,2003,185.0
MERRI-BEK,2003,190.0
MOONEE VALLEY,2003,200.0
NILLUMBIK,2003,245.0
WHITTLESEA,2003,195.0
WYNDHAM,2003,185.0
YARRA,2003,270.0
BOROONDARA,2003,250.0
KNOX,2003,210.0
MANNINGHAM,2003,250.0
MAROONDAH,2003,190.0
MONASH,2003,225.0
WHITEHORSE,2003,220.0
YARRA RANGES,2003,190.0
BAYSIDE,2003,285.0
CARDINIA,2003,180.0
CASEY,2003,185.0
FRANKSTON,2003,175.0
GLEN EIRA,2003,220.0
GREATER DANDENONG,2003,160.0
KINGSTON,2003,195.0
MORNINGTON PENINSULA,2003,180.0
PORT PHILLIP,2003,260.0
STONNINGTON,2003,250.0
COLAC-OTWAY,2003,160.0
CORANGAMITE,2003,120.0
GLENELG,2003,135.0
GREATER GEELONG,2003,170.0
MOYNE,2003,160.0
QUEENSCLIFFE,2003,180.0
SOUTHERN GRAMPIANS,2003,123.0
SURF COAST,2003,200.0
WARRNAMBOOL,2003,170.0
ARARAT,2003,130.0
BALLARAT,2003,165.0
GOLDEN PLAINS,2003,170.0
HEPBURN,2003,160.0
HINDMARSH,2003,110.0
HORSHAM,2003,145.0
MOORABOOL,2003,170.0
NORTHERN GRAMPIANS,2003,125.0
PYRENEES,2003,100.0
WEST WIMMERA,2003,100.0
YARRIAMBIACK,2003,98.0
CAMPASPE,2003,160.0
CENTRAL GOLDFIELDS,2003,130.0
GANNAWARRA,2003,120.0
GREATER BENDIGO,2003,170.0
LODDON,2003,100.0
MACEDON RANGES,2003,193.0
MILDURA,2003,160.0
MOUNT ALEXANDER,2003,160.0
SWAN HILL,2003,150.0
ALPINE,2003,143.0
BENALLA,2003,150.0
GREATER SHEPPARTON,2003,160.0
INDIGO,2003,148.0
MANSFIELD,2003,150.0
MITCHELL,2003,160.0
MOIRA,2003,145.0
MURRINDINDI,2003,145.0
STRATHBOGIE,2003,130.0
TOWONG,2003,125.0
WANGARATTA,2003,143.0
WODONGA,2003,175.0
BASS COAST,2003,150.0
BAW BAW,2003,165.0
EAST GIPPSLAND,2003,150.0
LATROBE,2003,130.0
SOUTH GIPPSLAND,2003,140.0
WELLINGTON,2003,130.0
BANYULE,2003,220.0
BRIMBANK,2003,180.0
DAREBIN,2003,190.0
HOBSONS BAY,2003,195.0
HUME,2003,195.0
MARIBYRNONG,2003,185.0
MELBOURNE,2003,300.0
MELTON,2003,190.0
MERRI-BEK,2003,195.0
MOONEE VALLEY,2003,200.0
NILLUMBIK,2003,230.0
WHITTLESEA,2003,200.0
WYNDHAM,2003,185.0
YARRA,2003,270.0
BOROONDARA,2003,250.0
KNOX,2003,210.0
MANNINGHAM,2003,248.0
MAROONDAH,2003,195.0
MONASH,2003,230.0
WHITEHORSE,2003,220.0
YARRA RANGES,2003,190.0
BAYSIDE,2003,290.0
CARDINIA,2003,180.0
CASEY,2003,190.0
FRANKSTON,2003,180.0
GLEN EIRA,2003,220.0
GREATER DANDENONG,2003,160.0
KINGSTON,2003,200.0
MORNINGTON PENINSULA,2003,185.0
PORT PHILLIP,2003,255.0
STONNINGTON,2003,250.0
COLAC-OTWAY,2003,160.0
CORANGAMITE,2003,130.0
GLENELG,2003,135.0
GREATER GEELONG,2003,180.0
MOYNE,2003,160.0
QUEENSCLIFFE,2003,200.0
SOUTHERN GRAMPIANS,2003,140.0
SURF COAST,2003,210.0
WARRNAMBOOL,2003,175.0
ARARAT,2003,120.0
BALLARAT,2003,170.0
GOLDEN PLAINS,2003,180.0
HEPBURN,2003,160.0
HINDMARSH,2003,125.0
HORSHAM,2003,145.0
MOORABOOL,2003,175.0
NORTHERN GRAMPIANS,2003,125.0
PYRENEES,2003,140.0
YARRIAMBIACK,2003,98.0
BULOKE,2003,110.0
CAMPASPE,2003,175.0
CENTRAL GOLDFIELDS,2003,130.0
GANNAWARRA,2003,120.0
GREATER BENDIGO,2003,175.0
LODDON,2003,105.0
MACEDON RANGES,2003,195.0
MILDURA,2003,160.0
MOUNT ALEXANDER,2003,160.0
SWAN HILL,2003,155.0
ALPINE,2003,145.0
BENALLA,2003,170.0
GREATER SHEPPARTON,2003,165.0
INDIGO,2003,160.0
MANSFIELD,2003,170.0
MITCHELL,2003,170.0
MOIRA,2003,150.0
MURRINDINDI,2003,150.0
STRATHBOGIE,2003,135.0
TOWONG,2003,128.0
WANGARATTA,2003,155.0
WODONGA,2003,190.0
BASS COAST,2003,155.0
BAW BAW,2003,165.0
EAST GIPPSLAND,2003,160.0
LATROBE,2003,130.0
SOUTH GIPPSLAND,2003,150.0
WELLINGTON,2003,140.0
BANYULE,2003,220.0
BRIMBANK,2003,180.0
DAREBIN,2003,190.0
HOBSONS BAY,2003,200.0
HUME,2003,200.0
MARIBYRNONG,2003,185.0
MELBOURNE,2003,300.0
MELTON,2003,190.0
MERRI-BEK,2003,195.0
MOONEE VALLEY,2003,210.0
NILLUMBIK,2003,245.0
WHITTLESEA,2003,200.0
WYNDHAM,2003,185.0
YARRA,2003,270.0
BOROONDARA,2003,250.0
KNOX,2003,210.0
MANNINGHAM,2003,258.0
MAROONDAH,2003,195.0
MONASH,2003,230.0
WHITEHORSE,2003,230.0
YARRA RANGES,2003,195.0
BAYSIDE,2003,300.0
CARDINIA,2003,185.0
CASEY,2003,195.0
FRANKSTON,2003,180.0
GLEN EIRA,2003,220.0
GREATER DANDENONG,2003,160.0
KINGSTON,2003,200.0
MORNINGTON PENINSULA,2003,185.0
PORT PHILLIP,2003,260.0
STONNINGTON,2003,250.0
COLAC-OTWAY,2004,163.0
CORANGAMITE,2004,125.0
GLENELG,2004,137.0
GREATER GEELONG,2004,175.0
MOYNE,2004,160.0
QUEENSCLIFFE,2004,200.0
SOUTHERN GRAMPIANS,2004,140.0
SURF COAST,2004,210.0
WARRNAMBOOL,2004,180.0
ARARAT,2004,120.0
BALLARAT,2004,175.0
GOLDEN PLAINS,2004,175.0
HEPBURN,2004,170.0
HINDMARSH,2004,130.0
HORSHAM,2004,155.0
MOORABOOL,2004,170.0
NORTHERN GRAMPIANS,2004,125.0
PYRENEES,2004,130.0
YARRIAMBIACK,2004,100.0
BULOKE,2004,105.0
CAMPASPE,2004,170.0
CENTRAL GOLDFIELDS,2004,130.0
GANNAWARRA,2004,120.0
GREATER BENDIGO,2004,175.0
LODDON,2004,120.0
MACEDON RANGES,2004,193.0
MILDURA,2004,165.0
MOUNT ALEXANDER,2004,165.0
SWAN HILL,2004,150.0
ALPINE,2004,150.0
BENALLA,2004,160.0
GREATER SHEPPARTON,2004,170.0
INDIGO,2004,155.0
MANSFIELD,2004,175.0
MITCHELL,2004,170.0
MOIRA,2004,143.0
MURRINDINDI,2004,150.0
STRATHBOGIE,2004,150.0
TOWONG,2004,138.0
WANGARATTA,2004,150.0
WODONGA,2004,180.0
BASS COAST,2004,155.0
BAW BAW,2004,165.0
EAST GIPPSLAND,2004,150.0
LATROBE,2004,135.0
SOUTH GIPPSLAND,2004,150.0
WELLINGTON,2004,140.0
BANYULE,2004,220.0
BRIMBANK,2004,175.0
DAREBIN,2004,195.0
HOBSONS BAY,2004,200.0
HUME,2004,200.0
MARIBYRNONG,2004,190.0
MELBOURNE,2004,300.0
MELTON,2004,200.0
MERRI-BEK,2004,200.0
MOONEE VALLEY,2004,215.0
NILLUMBIK,2004,250.0
WHITTLESEA,2004,200.0
WYNDHAM,2004,185.0
YARRA,2004,280.0
BOROONDARA,2004,250.0
KNOX,2004,215.0
MANNINGHAM,2004,255.0
MAROONDAH,2004,195.0
MONASH,2004,230.0
WHITEHORSE,2004,230.0
YARRA RANGES,2004,198.0
BAYSIDE,2004,298.0
CARDINIA,2004,185.0
CASEY,2004,195.0
FRANKSTON,2004,180.0
GLEN EIRA,2004,225.0
GREATER DANDENONG,2004,160.0
KINGSTON,2004,200.0
MORNINGTON PENINSULA,2004,190.0
PORT PHILLIP,2004,265.0
STONNINGTON,2004,250.0
COLAC-OTWAY,2004,163.0
CORANGAMITE,2004,140.0
GLENELG,2004,150.0
GREATER GEELONG,2004,175.0
MOYNE,2004,170.0
QUEENSCLIFFE,2004,180.0
SOUTHERN GRAMPIANS,2004,145.0
SURF COAST,2004,200.0
WARRNAMBOOL,2004,190.0
ARARAT,2004,120.0
BALLARAT,2004,170.0
GOLDEN PLAINS,2004,200.0
HEPBURN,2004,160.0
HINDMARSH,2004,108.0
HORSHAM,2004,150.0
MOORABOOL,2004,170.0
NORTHERN GRAMPIANS,2004,130.0
PYRENEES,2004,143.0
YARRIAMBIACK,2004,110.0
BULOKE,2004,110.0
CAMPASPE,2004,165.0
CENTRAL GOLDFIELDS,2004,140.0
GANNAWARRA,2004,118.0
GREATER BENDIGO,2004,180.0
LODDON,2004,120.0
MACEDON RANGES,2004,200.0
MILDURA,2004,165.0
MOUNT ALEXANDER,2004,180.0
SWAN HILL,2004,150.0
ALPINE,2004,150.0
BENALLA,2004,160.0
GREATER SHEPPARTON,2004,165.0
INDIGO,2004,160.0
MANSFIELD,2004,170.0
MITCHELL,2004,180.0
MOIRA,2004,155.0
MURRINDINDI,2004,160.0
STRATHBOGIE,2004,140.0
TOWONG,2004,123.0
WANGARATTA,2004,155.0
WODONGA,2004,180.0
BASS COAST,2004,160.0
BAW BAW,2004,170.0
EAST GIPPSLAND,2004,165.0
LATROBE,2004,135.0
SOUTH GIPPSLAND,2004,150.0
WELLINGTON,2004,135.0
BANYULE,2004,220.0
BRIMBANK,2004,180.0
DAREBIN,2004,190.0
HOBSONS BAY,2004,195.0
HUME,2004,200.0
MARIBYRNONG,2004,190.0
MELBOURNE,2004,300.0
MELTON,2004,190.0
MERRI-BEK,2004,200.0
MOONEE VALLEY,2004,210.0
NILLUMBIK,2004,250.0
WHITTLESEA,2004,200.0
WYNDHAM,2004,185.0
YARRA,2004,275.0
BOROONDARA,2004,250.0
KNOX,2004,215.0
MANNINGHAM,2004,260.0
MAROONDAH,2004,195.0
MONASH,2004,238.0
WHITEHORSE,2004,230.0
YARRA RANGES,2004,195.0
BAYSIDE,2004,295.0
CARDINIA,2004,190.0
CASEY,2004,200.0
FRANKSTON,2004,185.0
GLEN EIRA,2004,225.0
GREATER DANDENONG,2004,165.0
KINGSTON,2004,200.0
MORNINGTON PENINSULA,2004,190.0
PORT PHILLIP,2004,265.0
STONNINGTON,2004,250.0
COLAC-OTWAY,2004,170.0
CORANGAMITE,2004,135.0
GLENELG,2004,145.0
GREATER GEELONG,2004,175.0
MOYNE,2004,162.0
QUEENSCLIFFE,2004,200.0
SOUTHERN GRAMPIANS,2004,150.0
SURF COAST,2004,205.0
WARRNAMBOOL,2004,190.0
ARARAT,2004,133.0
BALLARAT,2004,170.0
GOLDEN PLAINS,2004,192.0
HEPBURN,2004,165.0
HINDMARSH,2004,130.0
HORSHAM,2004,155.0
MOORABOOL,2004,180.0
NORTHERN GRAMPIANS,2004,130.0
PYRENEES,2004,125.0
WEST WIMMERA,2004,110.0
YARRIAMBIACK,2004,110.0
BULOKE,2004,110.0
CAMPASPE,2004,160.0
CENTRAL GOLDFIELDS,2004,140.0
GANNAWARRA,2004,120.0
GREATER BENDIGO,2004,180.0
LODDON,2004,125.0
MACEDON RANGES,2004,195.0
MILDURA,2004,165.0
MOUNT ALEXANDER,2004,175.0
SWAN HILL,2004,150.0
ALPINE,2004,160.0
BENALLA,2004,170.0
GREATER SHEPPARTON,2004,170.0
INDIGO,2004,155.0
MANSFIELD,2004,160.0
MITCHELL,2004,165.0
MOIRA,2004,150.0
MURRINDINDI,2004,155.0
STRATHBOGIE,2004,140.0
TOWONG,2004,123.0
WANGARATTA,2004,160.0
WODONGA,2004,190.0
BASS COAST,2004,155.0
BAW BAW,2004,160.0
EAST GIPPSLAND,2004,160.0
LATROBE,2004,135.0
SOUTH GIPPSLAND,2004,150.0
WELLINGTON,2004,140.0
BANYULE,2004,225.0
BRIMBANK,2004,180.0
DAREBIN,2004,190.0
HOBSONS BAY,2004,200.0
HUME,2004,200.0
MARIBYRNONG,2004,190.0
MELBOURNE,2004,300.0
MELTON,2004,195.0
MERRI-BEK,2004,200.0
MOONEE VALLEY,2004,210.0
NILLUMBIK,2004,250.0
WHITTLESEA,2004,205.0
WYNDHAM,2004,190.0
YARRA,2004,275.0
BOROONDARA,2004,255.0
KNOX,2004,220.0
MANNINGHAM,2004,255.0
MAROONDAH,2004,200.0
MONASH,2004,230.0
WHITEHORSE,2004,240.0
YARRA RANGES,2004,195.0
BAYSIDE,2004,300.0
CARDINIA,2004,190.0
CASEY,2004,195.0
FRANKSTON,2004,185.0
GLEN EIRA,2004,230.0
GREATER DANDENONG,2004,165.0
KINGSTON,2004,205.0
MORNINGTON PENINSULA,2004,190.0
PORT PHILLIP,2004,260.0
STONNINGTON,2004,250.0
COLAC-OTWAY,2004,165.0
CORANGAMITE,2004,140.0
GLENELG,2004,150.0
GREATER GEELONG,2004,180.0
MOYNE,2004,180.0
QUEENSCLIFFE,2004,185.0
SOUTHERN GRAMPIANS,2004,170.0
SURF COAST,2004,220.0
WARRNAMBOOL,2004,190.0
ARARAT,2004,130.0
BALLARAT,2004,175.0
GOLDEN PLAINS,2004,165.0
HEPBURN,2004,170.0
HINDMARSH,2004,120.0
HORSHAM,2004,160.0
MOORABOOL,2004,178.0
NORTHERN GRAMPIANS,2004,125.0
PYRENEES,2004,125.0
WEST WIMMERA,2004,105.0
YARRIAMBIACK,2004,110.0
BULOKE,2004,120.0
CAMPASPE,2004,170.0
CENTRAL GOLDFIELDS,2004,140.0
GANNAWARRA,2004,120.0
GREATER BENDIGO,2004,180.0
LODDON,2004,118.0
MACEDON RANGES,2004,200.0
MILDURA,2004,170.0
MOUNT ALEXANDER,2004,175.0
SWAN HILL,2004,165.0
ALPINE,2004,147.0
BENALLA,2004,170.0
GREATER SHEPPARTON,2004,170.0
INDIGO,2004,170.0
MANSFIELD,2004,165.0
MITCHELL,2004,180.0
MOIRA,2004,150.0
MURRINDINDI,2004,170.0
STRATHBOGIE,2004,150.0
TOWONG,2004,135.0
WANGARATTA,2004,155.0
WODONGA,2004,190.0
BASS COAST,2004,160.0
BAW BAW,2004,180.0
EAST GIPPSLAND,2004,165.0
LATROBE,2004,140.0
SOUTH GIPPSLAND,2004,153.0
WELLINGTON,2004,140.0
BANYULE,2004,230.0
BRIMBANK,2004,180.0
DAREBIN,2004,200.0
HOBSONS BAY,2004,200.0
HUME,2004,200.0
MARIBYRNONG,2004,190.0
MELBOURNE,2004,310.0
MELTON,2004,195.0
MERRI-BEK,2004,200.0
MOONEE VALLEY,2004,210.0
NILLUMBIK,2004,245.0
WHITTLESEA,2004,205.0
WYNDHAM,2004,190.0
YARRA,2004,270.0
BOROONDARA,2004,270.0
KNOX,2004,220.0
MANNINGHAM,2004,260.0
MAROONDAH,2004,200.0
MONASH,2004,240.0
WHITEHORSE,2004,235.0
YARRA RANGES,2004,200.0
BAYSIDE,2004,300.0
CARDINIA,2004,190.0
